country,sender nationality,reciever nationality,debit,credit
OM,OM,OM,54.6,0.0
OM,OM,OM,48.6,0.0
OM,OM,OM,1.47,0.0
OM,OM,OM,21.69,0.0
OM,OM,OM,8.02,0.0
OM,OM,OM,4.62,0.0
OM,OM,OM,13.2,0.0
OM,OM,OM,12.39,0.0
OM,IQ,OM,62.45,0.0
OM,OM,OM,13.68,0.0
OM,BD,OM,3.4,0.0
OM,BD,OM,0.94,0.0
OM,OM,OM,14.0,0.0
IN,OM,IN,2.44,0.0
NL,OM,NL,0.85,0.0
OM,OM,OM,2.0,0.0
OM,OM,OM,7.63,0.0
OM,OM,OM,4.4,0.0
OM,PK,OM,6.11,0.0
OM,PK,OM,1.93,0.0
OM,PK,OM,2.75,0.0
IE,PK,IE,1.17,0.0
OM,OM,OM,8.69,0.0
AE,OM,AE,32.09,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,2.4,0.0
OM,LB,OM,63.8,0.0
OM,LB,OM,17.9,0.0
OM,LB,OM,3.15,0.0
OM,OM,OM,2.46,0.0
OM,OM,OM,1.5,0.0
OM,OM,OM,4.2,0.0
OM,OM,OM,2.1,0.0
OM,OM,OM,2.1,0.0
OM,OM,OM,22.16,0.0
OM,OM,OM,2.9,0.0
OM,OM,OM,4.0,0.0
OM,OM,OM,56.49,0.0
IN,IN,IN,103.69,0.0
OM,OM,OM,3.65,0.0
OM,OM,OM,3.3,0.0
OM,OM,OM,7.85,0.0
OM,OM,OM,2.42,0.0
US,OM,US,7.85,0.0
AE,OM,AE,109.0,0.0
OM,OM,OM,0.4,0.0
OM,OM,OM,3.52,0.0
OM,OM,OM,0.4,0.0
OM,OM,OM,2.4,0.0
OM,OM,OM,6.3,0.0
OM,OM,OM,10.1,0.0
OM,OM,OM,2.78,0.0
US,PH,US,27.48,0.0
OM,IN,OM,2.7,0.0
OM,IN,OM,1.6,0.0
AE,IN,AE,3.21,0.0
AE,IN,AE,1.6,0.0
OM,IN,OM,3.46,0.0
OM,IN,OM,5.5,0.0
AE,OM,AE,6.42,0.0
AE,OM,AE,1.2,0.0
OM,OM,OM,10.0,0.0
OM,IN,OM,2.1,0.0
OM,IN,OM,1.05,0.0
OM,IN,OM,2.46,0.0
OM,IN,OM,1.49,0.0
OM,JO,OM,2.8,0.0
OM,JO,OM,11.07,0.0
OM,JO,OM,11.5,0.0
OM,JO,OM,8.9,0.0
OM,JO,OM,18.59,0.0
OM,JO,OM,1.68,0.0
OM,GB,OM,16.89,0.0
OM,GB,OM,18.02,0.0
OM,SY,OM,31.37,0.0
OM,OM,OM,67.32,0.0
OM,OM,OM,2.76,0.0
OM,OM,OM,20.0,0.0
OM,OM,OM,6.93,0.0
OM,OM,OM,15.01,0.0
OM,OM,OM,4.86,0.0
OM,JO,OM,4.2,0.0
US,JO,US,35.06,0.0
OM,PK,OM,4.12,0.0
OM,OM,OM,4.8,0.0
OM,OM,OM,3.36,0.0
OM,OM,OM,14.31,0.0
OM,OM,OM,5.25,0.0
OM,IN,OM,6.0,0.0
OM,IN,OM,6.75,0.0
OM,IN,OM,6.42,0.0
OM,IN,OM,3.6,0.0
FR,OM,FR,33.62,0.0
FR,OM,FR,38.11,0.0
OM,OM,OM,1.4,0.0
OM,IN,OM,0.8,0.0
OM,OM,OM,2.59,0.0
OM,IN,OM,3.0,0.0
OM,IN,OM,2.6,0.0
OM,IN,OM,3.1,0.0
OM,OM,OM,1.97,0.0
OM,PK,OM,6.77,0.0
OM,OM,OM,2.0,0.0
OM,OM,OM,148.0,0.0
OM,OM,OM,148.0,0.0
OM,OM,OM,9.15,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,25.83,0.0
OM,OM,OM,25.83,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,27.8,0.0
OM,OM,OM,9.75,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,4.73,0.0
OM,OM,OM,4.73,0.0
OM,OM,OM,31.92,0.0
OM,OM,OM,6.02,0.0
OM,OM,OM,0.47,0.0
OM,OM,OM,21.58,0.0
OM,OM,OM,136.65,0.0
OM,OM,OM,5.07,0.0
OM,OM,OM,3.68,0.0
OM,SY,OM,10.0,0.0
AE,SY,AE,27.86,0.0
AE,SY,AE,27.86,0.0
OM,OM,OM,47.27,0.0
IE,OM,IE,17.44,0.0
OM,OM,OM,3.49,0.0
OM,OM,OM,2.85,0.0
OM,YE,OM,41.38,0.0
OM,OM,OM,14.98,0.0
OM,OM,OM,1.65,0.0
OM,OM,OM,83.78,0.0
OM,OM,OM,37.11,0.0
OM,OM,OM,2.09,0.0
OM,OM,OM,10.02,0.0
OM,OM,OM,14.69,0.0
OM,OM,OM,80.9,0.0
OM,OM,OM,49.9,0.0
OM,OM,OM,3.44,0.0
OM,OM,OM,1.1,0.0
OM,IN,OM,5.12,0.0
OM,IN,OM,9.65,0.0
OM,OM,OM,2.75,0.0
OM,OM,OM,3.21,0.0
OM,JO,OM,5.44,0.0
OM,JO,OM,1.59,0.0
OM,JO,OM,18.51,0.0
OM,JO,OM,2.4,0.0
OM,OM,OM,6.0,0.0
OM,OM,OM,3.53,0.0
OM,OM,OM,1.45,0.0
OM,OM,OM,8.56,0.0
OM,OM,OM,5.29,0.0
OM,PK,OM,5.86,0.0
OM,IN,OM,4.9,0.0
OM,IN,OM,2.05,0.0
OM,IN,OM,1.41,0.0
OM,OM,OM,23.5,0.0
OM,IN,OM,7.4,0.0
OM,IN,OM,13.09,0.0
OM,IN,OM,35.1,0.0
OM,IN,OM,0.8,0.0
OM,IN,OM,20.69,0.0
GB,IN,GB,10.31,0.0
OM,OM,OM,36.7,0.0
OM,IN,OM,19.6,0.0
OM,OM,OM,6.08,0.0
OM,OM,OM,1.45,0.0
OM,OM,OM,13.0,0.0
OM,OM,OM,19.79,0.0
US,OM,US,15.82,0.0
OM,JO,OM,5.7,0.0
GB,JO,GB,196.39,0.0
US,OM,US,2.36,0.0
TR,OM,TR,13.92,0.0
TR,OM,TR,9.69,0.0
TR,OM,TR,23.17,0.0
TR,OM,TR,13.4,0.0
OM,OM,OM,3.9,0.0
OM,OM,OM,12.6,0.0
OM,OM,OM,3.78,0.0
OM,OM,OM,27.0,0.0
OM,OM,OM,25.0,0.0
OM,OM,OM,1.57,0.0
OM,OM,OM,5.25,0.0
OM,OM,OM,39.1,0.0
OM,OM,OM,15.9,0.0
OM,OM,OM,2.97,0.0
OM,OM,OM,2.2,0.0
OM,OM,OM,42.39,0.0
OM,OM,OM,2.0,0.0
OM,OM,OM,16.51,0.0
OM,OM,OM,2.37,0.0
OM,OM,OM,3.2,0.0
OM,OM,OM,3.2,0.0
OM,OM,OM,1.2,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,4.0,0.0
OM,OM,OM,1.78,0.0
OM,EG,OM,8.5,0.0
OM,EG,OM,8.1,0.0
OM,IN,OM,7.5,0.0
OM,IN,OM,2.7,0.0
OM,IN,OM,1.2,0.0
OM,IN,OM,1.13,0.0
OM,IN,OM,2.0,0.0
OM,OM,OM,2.41,0.0
OM,OM,OM,37.16,0.0
OM,OM,OM,1.67,0.0
OM,OM,OM,37.5,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,3.4,0.0
OM,OM,OM,137.92,0.0
OM,OM,OM,1.3,0.0
OM,OM,OM,9.5,0.0
OM,OM,OM,0.7,0.0
OM,OM,OM,11.5,0.0
OM,OM,OM,9.3,0.0
OM,OM,OM,4.5,0.0
OM,IN,OM,4.2,0.0
OM,OM,OM,12.0,0.0
OM,OM,OM,9.9,0.0
OM,OM,OM,2.45,0.0
OM,TN,OM,7.19,0.0
OM,TN,OM,0.9,0.0
OM,OM,OM,6.0,0.0
OM,OM,OM,2.5,0.0
OM,OM,OM,16.0,0.0
OM,OM,OM,8.0,0.0
OM,OM,OM,41.47,0.0
CH,OM,CH,4.81,0.0
CH,OM,CH,6.79,0.0
OM,OM,OM,83.35,0.0
OM,OM,OM,24.0,0.0
OM,OM,OM,10.0,0.0
OM,IQ,OM,4.82,0.0
OM,IQ,OM,1.9,0.0
OM,IQ,OM,31.96,0.0
OM,IQ,OM,25.46,0.0
OM,IQ,OM,6.94,0.0
OM,OM,OM,13.62,0.0
OM,OM,OM,27.3,0.0
OM,OM,OM,17.15,0.0
OM,OM,OM,22.8,0.0
OM,EC,OM,5.52,0.0
OM,EC,OM,7.63,0.0
OM,OM,OM,15.0,0.0
OM,OM,OM,12.0,0.0
IE,OM,IE,39.99,0.0
OM,OM,OM,19.7,0.0
AE,OM,AE,2.14,0.0
AE,OM,AE,3.96,0.0
AE,OM,AE,12.91,0.0
AE,OM,AE,2.14,0.0
OM,OM,OM,18.03,0.0
OM,OM,OM,82.0,0.0
OM,JO,OM,4.0,0.0
OM,IN,OM,0.9,0.0
OM,IN,OM,0.63,0.0
OM,IN,OM,0.42,0.0
OM,IN,OM,0.4,0.0
OM,IN,OM,3.54,0.0
OM,IN,OM,14.45,0.0
OM,IN,OM,1.3,0.0
AE,OM,AE,386.14,0.0
OM,OM,OM,13.1,0.0
AE,IN,AE,8.56,0.0
BH,CA,BH,52.3,0.0
BH,CA,BH,6.2,0.0
OM,JO,OM,12.33,0.0
OM,JO,OM,3.5,0.0
OM,PK,OM,17.4,0.0
OM,OM,OM,1.63,0.0
BH,OM,BH,5.72,0.0
OM,OM,OM,0.89,0.0
OM,OM,OM,2.81,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,8.0,0.0
OM,OM,OM,7.0,0.0
OM,OM,OM,9.4,0.0
OM,OM,OM,2.2,0.0
OM,OM,OM,1.8,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,39.91,0.0
OM,OM,OM,9.5,0.0
OM,OM,OM,0.5,0.0
OM,OM,OM,6.65,0.0
OM,OM,OM,0.9,0.0
OM,OM,OM,9.4,0.0
OM,OM,OM,13.0,0.0
OM,OM,OM,15.6,0.0
OM,OM,OM,25.0,0.0
OM,OM,OM,2.54,0.0
OM,OM,OM,10.5,0.0
OM,OM,OM,21.0,0.0
AE,OM,AE,2.49,0.0
AE,OM,AE,2.57,0.0
AE,OM,AE,1.29,0.0
AE,OM,AE,2.14,0.0
OM,OM,OM,8.7,0.0
OM,OM,OM,4.0,0.0
OM,OM,OM,10.4,0.0
OM,OM,OM,3.0,0.0
OM,SY,OM,15.0,0.0
US,ZA,US,22.22,0.0
OM,OM,OM,19.5,0.0
OM,IN,OM,4.24,0.0
OM,IN,OM,14.46,0.0
OM,IN,OM,3.0,0.0
OM,IN,OM,69.99,0.0
OM,OM,OM,2.52,0.0
OM,PK,OM,11.2,0.0
OM,PK,OM,0.94,0.0
OM,OM,OM,4.1,0.0
OM,OM,OM,0.15,0.0
OM,OM,OM,1.9,0.0
OM,OM,OM,5.09,0.0
OM,OM,OM,3.76,0.0
OM,OM,OM,6.0,0.0
AE,BY,AE,209.81,0.0
US,OM,US,3.77,0.0
OM,OM,OM,16.0,0.0
OM,OM,OM,14.88,0.0
OM,OM,OM,7.25,0.0
OM,OM,OM,28.0,0.0
OM,OM,OM,26.04,0.0
OM,OM,OM,16.61,0.0
OM,OM,OM,4.19,0.0
US,OM,US,75.89,0.0
OM,OM,OM,4.5,0.0
OM,OM,OM,15.0,0.0
OM,LK,OM,3.56,0.0
OM,LK,OM,1.89,0.0
NL,OM,NL,58.8,0.0
OM,OM,OM,1.1,0.0
OM,OM,OM,6.0,0.0
OM,OM,OM,6.0,0.0
IE,OM,IE,0.43,0.0
OM,OM,OM,3.2,0.0
OM,IN,OM,6.0,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,1.5,0.0
OM,OM,OM,1.3,0.0
OM,OM,OM,2.4,0.0
OM,OM,OM,1.83,0.0
OM,OM,OM,8.5,0.0
OM,OM,OM,3.5,0.0
OM,OM,OM,12.6,0.0
OM,OM,OM,15.0,0.0
NL,OM,NL,5.99,0.0
OM,GB,OM,3.29,0.0
OM,GB,OM,2.79,0.0
OM,EG,OM,28.6,0.0
OM,EG,OM,1.2,0.0
OM,EG,OM,32.38,0.0
AE,EG,AE,9.19,0.0
AE,OM,AE,41.09,0.0
AE,OM,AE,19.04,0.0
AE,OM,AE,38.08,0.0
AE,OM,AE,49.2,0.0
OM,JO,OM,1.05,0.0
OM,JO,OM,10.29,0.0
OM,JO,OM,1.99,0.0
OM,JO,OM,32.73,0.0
AE,OM,AE,253.24,0.0
AE,OM,AE,241.46,0.0
AE,OM,AE,61.21,0.0
AE,JO,AE,9.52,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,11.4,0.0
OM,OM,OM,3.76,0.0
OM,OM,OM,3.39,0.0
OM,IN,OM,28.0,0.0
OM,IN,OM,87.62,0.0
OM,IN,OM,10.1,0.0
US,IN,US,9.9,0.0
OM,OM,OM,2.8,0.0
OM,OM,OM,1.8,0.0
GB,OM,GB,140.04,0.0
OM,OM,OM,1.5,0.0
OM,OM,OM,14.47,0.0
AE,OM,AE,3.49,0.0
OM,SY,OM,8.95,0.0
US,SY,US,3.5,0.0
OM,IN,OM,6.49,0.0
SG,IN,SG,6.38,0.0
GB,OM,GB,9.94,0.0
TR,TR,TR,23.25,0.0
OM,IN,OM,37.9,0.0
OM,IN,OM,37.8,0.0
OM,JO,OM,9.99,0.0
AE,JO,AE,2.81,0.0
GB,IT,GB,61.98,0.0
OM,IN,OM,36.0,0.0
OM,IN,OM,12.35,0.0
OM,IQ,OM,21.6,0.0
OM,IQ,OM,4.73,0.0
OM,JO,OM,7.71,0.0
OM,JO,OM,42.26,0.0
OM,JO,OM,10.6,0.0
OM,JO,OM,0.95,0.0
OM,IN,OM,3.8,0.0
OM,IN,OM,3.9,0.0
OM,IN,OM,1.8,0.0
OM,IN,OM,2.45,0.0
GB,JO,GB,190.27,0.0
OM,JO,OM,10.5,0.0
OM,OM,OM,11.18,0.0
OM,JO,OM,1.0,0.0
OM,JO,OM,1.0,0.0
OM,JO,OM,91.91,0.0
IE,OM,IE,6.31,0.0
IE,OM,IE,0.38,0.0
GB,OM,GB,4.9,0.0
GB,OM,GB,5.37,0.0
OM,GB,OM,4.4,0.0
OM,OM,OM,37.59,0.0
OM,OM,OM,19.0,0.0
OM,OM,OM,5.5,0.0
OM,OM,OM,1.0,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,3.3,0.0
OM,OM,OM,1.5,0.0
OM,OM,OM,13.0,0.0
OM,OM,OM,4.9,0.0
OM,OM,OM,13.5,0.0
AE,PK,AE,8.23,0.0
OM,OM,OM,18.15,0.0
OM,EG,OM,3.94,0.0
OM,EG,OM,2.0,0.0
OM,OM,OM,11.98,0.0
OM,TN,OM,2.9,0.0
OM,TN,OM,5.0,0.0
OM,OM,OM,12.3,0.0
OM,OM,OM,2.0,0.0
OM,OM,OM,22.05,0.0
OM,OM,OM,38.0,0.0
OM,OM,OM,2.68,0.0
AE,OM,AE,358.32,0.0
IE,OM,IE,3.93,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,5.3,0.0
OM,OM,OM,30.0,0.0
OM,OM,OM,17.49,0.0
OM,PK,OM,10.0,0.0
OM,PK,OM,4.8,0.0
OM,OM,OM,6.25,0.0
OM,OM,OM,3.86,0.0
OM,OM,OM,0.2,0.0
OM,OM,OM,2.6,0.0
IE,OM,IE,1.96,0.0
OM,IN,OM,11.73,0.0
OM,JO,OM,79.7,0.0
OM,IN,OM,1.18,0.0
OM,IN,OM,0.71,0.0
OM,IN,OM,1.64,0.0
OM,JO,OM,3.2,0.0
OM,JO,OM,46.59,0.0
OM,JO,OM,6.06,0.0
OM,IN,OM,9.3,0.0
OM,OM,OM,3.4,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,3.0,0.0
OM,EG,OM,4.2,0.0
OM,EG,OM,6.0,0.0
OM,EG,OM,2.7,0.0
OM,EG,OM,1.5,0.0
OM,EG,OM,1.3,0.0
OM,EG,OM,1.5,0.0
OM,EG,OM,9.0,0.0
OM,LB,OM,3.05,0.0
OM,LB,OM,3.3,0.0
OM,OM,OM,1.67,0.0
AE,OM,AE,1.71,0.0
OM,OM,OM,3.65,0.0
OM,PH,OM,8.51,0.0
OM,OM,OM,0.3,0.0
OM,JO,OM,38.05,0.0
OM,IN,OM,2.5,0.0
OM,IN,OM,10.4,0.0
OM,IN,OM,1.7,0.0
OM,IN,OM,1.69,0.0
OM,IN,OM,2.95,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,25.34,0.0
OM,OM,OM,8.94,0.0
GB,OM,GB,23.25,0.0
OM,OM,OM,7.0,0.0
OM,OM,OM,3.1,0.0
OM,OM,OM,13.0,0.0
OM,JO,OM,12.3,0.0
OM,JO,OM,4.43,0.0
OM,JO,OM,9.69,0.0
OM,EG,OM,2.8,0.0
OM,EG,OM,1.84,0.0
OM,EG,OM,13.95,0.0
OM,OM,OM,0.8,0.0
OM,OM,OM,5.0,0.0
QA,OM,QA,37.56,0.0
QA,OM,QA,1.94,0.0
OM,OM,OM,34.86,0.0
OM,MA,OM,4.51,0.0
SE,EG,SE,1.96,0.0
US,OM,US,1.17,0.0
OM,VE,OM,14.54,0.0
OM,VE,OM,8.24,0.0
OM,VE,OM,30.13,0.0
OM,VE,OM,3.8,0.0
OM,PK,OM,1.7,0.0
OM,IQ,OM,6.92,0.0
AE,JO,AE,27.29,0.0
OM,JO,OM,13.1,0.0
OM,OM,OM,1.2,0.0
OM,OM,OM,2.7,0.0
OM,OM,OM,3.2,0.0
AE,EG,AE,2.03,0.0
AE,EG,AE,1.82,0.0
OM,EG,OM,1.1,0.0
AE,EG,AE,1.17,0.0
AE,EG,AE,2.14,0.0
OM,OM,OM,0.4,0.0
US,OM,US,0.79,0.0
OM,OM,OM,3.3,0.0
OM,OM,OM,7.0,0.0
OM,OM,OM,4.0,0.0
OM,OM,OM,1.0,0.0
OM,OM,OM,2.71,0.0
OM,OM,OM,1.8,0.0
OM,OM,OM,3.6,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,2.0,0.0
OM,OM,OM,1.89,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,60.0,0.0
OM,OM,OM,28.64,0.0
OM,OM,OM,2.18,0.0
NL,OM,NL,6.2,0.0
OM,OM,OM,2.0,0.0
OM,OM,OM,15.0,0.0
AZ,OM,AZ,68.57,0.0
AZ,OM,AZ,4.63,0.0
AZ,OM,AZ,27.78,0.0
OM,IN,OM,7.0,0.0
OM,IN,OM,0.96,0.0
OM,OM,OM,7.93,0.0
OM,OM,OM,48.0,0.0
OM,OM,OM,55.0,0.0
OM,IN,OM,2.6,0.0
OM,IN,OM,5.75,0.0
OM,OM,OM,31.5,0.0
OM,LB,OM,14.4,0.0
AE,LB,AE,7.47,0.0
SA,TR,SA,1.96,0.0
SA,TR,SA,9.79,0.0
OM,LK,OM,38.53,0.0
OM,LK,OM,6.9,0.0
OM,EG,OM,7.5,0.0
OM,OM,OM,4.34,0.0
OM,LK,OM,38.87,0.0
OM,LK,OM,722.85,0.0
OM,IN,OM,2.2,0.0
OM,IN,OM,2.6,0.0
OM,IN,OM,23.05,0.0
OM,IN,OM,7.09,0.0
AE,OM,AE,2.67,0.0
AE,OM,AE,1.6,0.0
AE,OM,AE,8.24,0.0
OM,OM,OM,5.04,0.0
OM,PK,OM,10.0,0.0
OM,PK,OM,0.21,0.0
OM,PK,OM,4.36,0.0
OM,PK,OM,12.63,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,7.98,0.0
OM,OM,OM,6.52,0.0
OM,OM,OM,10.7,0.0
AE,BH,AE,11.02,0.0
IE,OM,IE,10.6,0.0
OM,OM,OM,3.86,0.0
OM,OM,OM,2.9,0.0
LU,OM,LU,3.18,0.0
OM,IN,OM,8.31,0.0
OM,OM,OM,136.02,0.0
OM,OM,OM,0.5,0.0
OM,OM,OM,0.84,0.0
OM,OM,OM,3.01,0.0
OM,OM,OM,21.0,0.0
OM,TN,OM,4.2,0.0
OM,OM,OM,4.62,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,1.9,0.0
OM,OM,OM,30.0,0.0
OM,OM,OM,46.0,0.0
OM,OM,OM,17.19,0.0
TH,OM,TH,21.38,0.0
OM,JO,OM,35.17,0.0
GB,IN,GB,25.0,0.0
OM,OM,OM,18.5,0.0
TH,OM,TH,13.39,0.0
TH,OM,TH,20.16,0.0
OM,OM,OM,21.0,0.0
OM,OM,OM,23.0,0.0
OM,IN,OM,10.95,0.0
OM,IN,OM,6.79,0.0
OM,IN,OM,4.0,0.0
OM,IN,OM,11.78,0.0
OM,IN,OM,1.15,0.0
OM,EG,OM,94.4,0.0
OM,OM,OM,13.0,0.0
OM,OM,OM,17.0,0.0
OM,OM,OM,7.03,0.0
OM,OM,OM,4.47,0.0
OM,OM,OM,7.77,0.0
US,JO,US,8.01,0.0
IE,OM,IE,61.25,0.0
DE,OM,DE,59.64,0.0
DE,OM,DE,179.28,0.0
NL,OM,NL,6.14,0.0
IE,JO,IE,1.16,0.0
OM,IN,OM,5.6,0.0
OM,IN,OM,9.88,0.0
OM,IN,OM,59.7,0.0
OM,OM,OM,5.29,0.0
GB,OM,GB,16.23,0.0
OM,OM,OM,16.67,0.0
OM,IN,OM,17.0,0.0
LU,OM,LU,7.87,0.0
OM,OM,OM,5.95,0.0
OM,OM,OM,14.8,0.0
OM,OM,OM,270.0,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,27.07,0.0
NL,OM,NL,6.2,0.0
OM,OM,OM,0.77,0.0
DE,OM,DE,17.57,0.0
DE,OM,DE,18.25,0.0
DE,OM,DE,30.93,0.0
DE,OM,DE,22.52,0.0
DE,OM,DE,54.43,0.0
US,OM,US,6.08,0.0
OM,OM,OM,12.0,0.0
OM,OM,OM,1.5,0.0
OM,JO,OM,17.89,0.0
OM,JO,OM,5.99,0.0
OM,SY,OM,6.45,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,18.4,0.0
OM,OM,OM,27.3,0.0
OM,OM,OM,1.9,0.0
OM,OM,OM,2.1,0.0
OM,OM,OM,5.35,0.0
OM,OM,OM,18.0,0.0
OM,OM,OM,22.68,0.0
OM,OM,OM,18.46,0.0
OM,OM,OM,4.96,0.0
OM,OM,OM,6.99,0.0
OM,OM,OM,7.53,0.0
OM,OM,OM,13.0,0.0
OM,OM,OM,2.93,0.0
OM,OM,OM,4.0,0.0
OM,OM,OM,9.69,0.0
OM,OM,OM,1.8,0.0
OM,OM,OM,7.0,0.0
OM,OM,OM,3.3,0.0
OM,OM,OM,9.7,0.0
OM,OM,OM,7.0,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,1.5,0.0
OM,OM,OM,0.3,0.0
OM,OM,OM,7.23,0.0
OM,SD,OM,3.34,0.0
OM,SD,OM,3.05,0.0
OM,OM,OM,2.3,0.0
OM,OM,OM,369.0,0.0
OM,OM,OM,13.8,0.0
OM,OM,OM,0.71,0.0
OM,OM,OM,30.21,0.0
OM,OM,OM,1.7,0.0
OM,OM,OM,0.7,0.0
OM,OM,OM,5.97,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,16.24,0.0
OM,OM,OM,1.6,0.0
OM,OM,OM,2.33,0.0
OM,OM,OM,7.15,0.0
OM,OM,OM,0.2,0.0
OM,OM,OM,13.5,0.0
OM,OM,OM,4.6,0.0
OM,OM,OM,185.4,0.0
OM,OM,OM,0.99,0.0
OM,OM,OM,1.2,0.0
OM,OM,OM,12.96,0.0
OM,OM,OM,2.1,0.0
OM,JO,OM,16.9,0.0
OM,JO,OM,0.9,0.0
OM,OM,OM,4.4,0.0
OM,IN,OM,3.6,0.0
OM,IN,OM,0.85,0.0
OM,OM,OM,2.8,0.0
AE,IN,AE,82.45,0.0
AE,IN,AE,8.02,0.0
OM,IN,OM,6.96,0.0
OM,OM,OM,1.0,0.0
OM,OM,OM,13.8,0.0
OM,IN,OM,4.95,0.0
OM,IN,OM,2.56,0.0
OM,IN,OM,10.88,0.0
OM,IN,OM,5.2,0.0
OM,EG,OM,1.5,0.0
OM,IN,OM,5.14,0.0
OM,PH,OM,4.96,0.0
OM,PH,OM,8.93,0.0
OM,SY,OM,2.4,0.0
OM,SY,OM,3.39,0.0
OM,IN,OM,2.2,0.0
OM,IN,OM,0.72,0.0
OM,IN,OM,1.26,0.0
OM,OM,OM,124.4,0.0
OM,GB,OM,1.05,0.0
OM,EG,OM,5.89,0.0
OM,EG,OM,4.0,0.0
OM,EG,OM,352.6,0.0
SA,EG,SA,202.99,0.0
OM,IN,OM,11.5,0.0
OM,OM,OM,13.5,0.0
OM,OM,OM,1.75,0.0
OM,OM,OM,2.5,0.0
OM,OM,OM,25.85,0.0
OM,OM,OM,2.0,0.0
OM,OM,OM,11.9,0.0
TH,OM,TH,97.16,0.0
OM,OM,OM,5.99,0.0
AE,EG,AE,63.72,0.0
AE,EG,AE,34.76,0.0
AE,EG,AE,1.6,0.0
AE,EG,AE,4.81,0.0
AE,EG,AE,5.62,0.0
AE,EG,AE,6.66,0.0
AE,EG,AE,0.86,0.0
AE,EG,AE,0.96,0.0
AE,EG,AE,2.67,0.0
AE,EG,AE,1.6,0.0
AE,OM,AE,22.25,0.0
AE,OM,AE,8.34,0.0
OM,EG,OM,2.1,0.0
OM,OM,OM,15.0,0.0
OM,OM,OM,10.0,0.0
AE,OM,AE,7.44,0.0
AE,OM,AE,3.32,0.0
OM,EG,OM,15.0,0.0
OM,EG,OM,7.8,0.0
OM,OM,OM,4.1,0.0
OM,OM,OM,2.8,0.0
OM,PK,OM,3.1,0.0
OM,PK,OM,1.3,0.0
OM,PK,OM,5.0,0.0
OM,PK,OM,3.99,0.0
OM,PK,OM,22.8,0.0
OM,PK,OM,2.55,0.0
OM,OM,OM,61.71,0.0
OM,OM,OM,75.0,0.0
OM,PS,OM,5.67,0.0
OM,OM,OM,3.49,0.0
OM,SY,OM,10.0,0.0
OM,OM,OM,0.74,0.0
OM,OM,OM,4.02,0.0
OM,OM,OM,9.14,0.0
OM,OM,OM,4.93,0.0
OM,OM,OM,8.6,0.0
AE,OM,AE,14.97,0.0
AE,OM,AE,18.19,0.0
AE,OM,AE,24.6,0.0
AE,OM,AE,73.8,0.0
AE,OM,AE,72.09,0.0
AE,OM,AE,4.17,0.0
DE,OM,DE,55.1,0.0
OM,OM,OM,10.6,0.0
OM,OM,OM,1.01,0.0
OM,OM,OM,0.8,0.0
OM,OM,OM,2.5,0.0
OM,ZA,OM,8.0,0.0
OM,OM,OM,3.4,0.0
OM,SY,OM,8.65,0.0
OM,IN,OM,5.04,0.0
OM,JO,OM,1.0,0.0
OM,OM,OM,1.75,0.0
OM,OM,OM,5.0,0.0
OM,ZA,OM,5.98,0.0
OM,ZA,OM,3.4,0.0
OM,OM,OM,4.41,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,10.0,0.0
OM,PK,OM,2.21,0.0
OM,SD,OM,3.12,0.0
OM,SD,OM,1.18,0.0
OM,SD,OM,0.55,0.0
OM,IN,OM,6.9,0.0
OM,OM,OM,15.2,0.0
OM,OM,OM,4.7,0.0
OM,OM,OM,2.24,0.0
OM,OM,OM,2.0,0.0
OM,OM,OM,4.0,0.0
AE,BH,AE,5.52,0.0
OM,OM,OM,1.5,0.0
OM,OM,OM,17.25,0.0
OM,OM,OM,1.5,0.0
OM,OM,OM,170.0,0.0
OM,OM,OM,14.45,0.0
OM,OM,OM,20.0,0.0
OM,OM,OM,7.29,0.0
OM,OM,OM,8.38,0.0
OM,OM,OM,3.05,0.0
OM,LK,OM,2.8,0.0
OM,LK,OM,0.6,0.0
OM,LK,OM,6.25,0.0
OM,LK,OM,1.05,0.0
AE,LK,AE,102.46,0.0
OM,IN,OM,77.35,0.0
